index,loc,locAKA,locWB,year,water.type,collector,station,lift,net.type,mesh.mm,mesh.in,spec,sample,fl,fl.thawed,wt,wt.thawed,wt.dressed,sex,mat,gonad.wt,gonad.prsrvd,oto.num,finclip,dnatissue,stomach.contents,stomach.prsvred,muscle.frozen,gillarch.frozen,life.hist,use,age,fecundity,egg.diam,lat,long,depthA,depthB,depth,net.len,net.height,wind.dir,wind.spd,temp.water,temp.air,sky,netset.time,netset.date,netlift.time,netlift.date,lake.zone,tag,remarks,edits
389,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,55,800,na,na,na,5715,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1275,,
390,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,56,870,na,na,na,6441,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1276,,
391,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,57,700,na,na,na,4128,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1277,,
392,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,58,840,na,na,na,6123,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1278,,
393,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,59,820,na,na,na,6577,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1279,,
394,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,60,690,na,na,na,4445,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1280,,
395,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,61,730,na,na,na,3856,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1281,,
396,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,62,740,na,na,na,4128,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1282,,
397,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,63,860,na,na,na,6849,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1283,,
398,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,64,750,na,na,na,4445,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1284,,
399,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,65,730,na,na,na,4264,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1285,,
400,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,66,750,na,na,na,4400,na,na,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1286,,
401,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,67,680,na,na,na,3084,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1287,,
402,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,68,810,na,na,na,5806,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1288,,
403,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,69,810,na,na,na,5534,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1289,,
404,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,70,740,na,na,na,4990,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1290,,
405,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,71,620,na,na,na,2948,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1291,,
406,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,72,740,na,na,na,4173,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1292,,
407,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,73,810,na,na,na,5897,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1293,,
408,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,74,770,na,na,na,5262,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1294,Detached tag,
409,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,75,670,na,na,na,3493,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1295,,
410,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,76,810,na,na,na,7076,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1296,,
411,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,77,700,na,na,na,3583,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1297,,
412,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,78,740,na,na,na,3765,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1298,,
413,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,79,720,na,na,na,4581,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1299,,
414,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,80,720,na,na,na,3402,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1300,,
415,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,81,700,na,na,na,3402,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1301,,
416,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,82,750,na,na,na,5035,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1302,,
417,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,83,770,na,na,na,5851,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1303,,
418,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,84,740,na,na,na,4899,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1304,,
419,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,85,660,na,na,na,3357,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1305,,
420,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,86,770,na,na,na,5307,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1306,,
421,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,87,830,na,na,na,6895,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1307,,
422,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,88,760,na,na,na,4218,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1308,,
423,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,89,870,na,na,na,6169,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1309,,
424,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,90,720,na,na,na,3946,na,na,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1310,,
425,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,91,730,na,na,na,4581,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1311,,
426,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,92,730,na,na,na,3538,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1312,,
427,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,93,700,na,na,na,4218,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1313,,
428,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,94,850,na,na,na,6895,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1314,,
429,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,95,680,na,na,na,3266,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1315,,
430,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,96,680,na,na,na,3538,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1316,,
431,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,97,770,na,na,na,4899,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1317,,
432,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,98,690,na,na,na,4037,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1318,,
433,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,99,800,na,na,na,8210,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1319,,
434,Naulineavik Lake,,PG008,2008,seawater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,100,720,na,na,na,2631,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-08,na,1320,,
583,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,167,600,na,na,na,2087,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1476,,Sample # changed from PPS-06-## to ##
584,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,168,600,na,na,na,2517,na,na,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1477,,Sample # changed from PPS-06-## to ##
585,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,169,600,na,na,na,2096,na,na,na,na,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1478,CUT TOO FAR BACK OTOS WRECKED,Sample # changed from PPS-06-## to ##
586,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,170,610,na,na,na,2458,na,na,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1479,,Sample # changed from PPS-06-## to ##
587,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,171,640,na,na,na,2690,na,na,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1480,,Sample # changed from PPS-06-## to ##
588,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,172,600,na,na,na,2168,na,na,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1481,,Sample # changed from PPS-06-## to ##
589,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,173,520,na,na,na,2549,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1482,,Sample # changed from PPS-06-## to ##
590,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,174,640,na,na,na,2495,na,na,na,na,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1483,CUT TOO FAR BACK OTOS WRECKED,Sample # changed from PPS-06-## to ##
591,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,175,620,na,na,na,2458,na,na,na,na,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1484,CUT TOO FAR BACK OTOS WRECKED,Sample # changed from PPS-06-## to ##
592,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,176,600,na,na,na,2186,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1485,HEAD MISSING,Sample # changed from PPS-06-## to ##
593,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,177,600,na,na,na,2354,na,na,na,na,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1486,CUT TOO FAR BACK OTOS WRECKED,Sample # changed from PPS-06-## to ##
594,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,178,600,na,na,na,2032,na,na,na,na,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1487,CUT TOO FAR BACK OTOS WRECKED,Sample # changed from PPS-06-## to ##
595,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,179,610,na,na,na,2227,na,na,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1488,,Sample # changed from PPS-06-## to ##
596,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,180,620,na,na,na,2504,na,na,na,na,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1489,CUT TOO FAR BACK OTOS WRECKED,Sample # changed from PPS-06-## to ##
597,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,181,600,na,na,na,1837,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1490,,Sample # changed from PPS-06-## to ##
598,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,182,650,na,na,na,2545,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1491,,Sample # changed from PPS-06-## to ##
599,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,183,620,na,na,na,2431,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1492,,Sample # changed from PPS-06-## to ##
600,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,184,620,na,na,na,2531,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1493,,Sample # changed from PPS-06-## to ##
601,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,185,580,na,na,na,2418,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1494,,Sample # changed from PPS-06-## to ##
602,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,186,560,na,na,na,2118,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1495,,Sample # changed from PPS-06-## to ##
603,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,187,600,na,na,na,2644,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1496,,Sample # changed from PPS-06-## to ##
604,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,188,580,na,na,na,1991,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1497,,Sample # changed from PPS-06-## to ##
605,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,189,600,na,na,na,2209,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1498,,Sample # changed from PPS-06-## to ##
606,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,190,600,na,na,na,2341,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1499,,Sample # changed from PPS-06-## to ##
607,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,191,620,na,na,na,2182,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1500,,Sample # changed from PPS-06-## to ##
641,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,101,590,na,na,na,2155,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1535,,Sample # changed from PPS-06-## to ##
642,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,102,560,na,na,na,2028,na,na,na,na,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1536,CUT TOO FAR BACK OTOS WRECKED,Sample # changed from PPS-06-## to ##
643,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,103,600,na,na,na,2241,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1537,,Sample # changed from PPS-06-## to ##
644,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,104,630,na,na,na,2976,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1538,,Sample # changed from PPS-06-## to ##
645,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,105,630,na,na,na,2422,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1539,,Sample # changed from PPS-06-## to ##
646,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,106,600,na,na,na,2585,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1540,HEAD MISSING,Sample # changed from PPS-06-## to ##
647,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,107,570,na,na,na,1919,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1541,,Sample # changed from PPS-06-## to ##
648,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,108,600,na,na,na,2173,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1542,,Sample # changed from PPS-06-## to ##
649,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,109,560,na,na,na,2023,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1543,,Sample # changed from PPS-06-## to ##
650,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,110,580,na,na,na,2200,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1544,,Sample # changed from PPS-06-## to ##
651,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,111,660,na,na,na,2413,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1545,,Sample # changed from PPS-06-## to ##
652,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,112,560,na,na,na,2105,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1546,,Sample # changed from PPS-06-## to ##
653,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,113,660,na,na,na,2722,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1547,,Sample # changed from PPS-06-## to ##
654,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,114,550,na,na,na,1914,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1548,,Sample # changed from PPS-06-## to ##
655,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,115,590,na,na,na,2155,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1549,,Sample # changed from PPS-06-## to ##
656,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,116,640,na,na,na,2418,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1550,,Sample # changed from PPS-06-## to ##
682,Naulineavik Lake,,PG008,2006,seawater,Pangnirtung Fish Plant,na,na,na,139.7,5.5,ARCH,166,620,na,na,na,2096,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,02-Aug-06,na,1576,,Sample # changed from PPS-06-## to ##
