ID,No.,sex,day,Season,Time ,MP,ABS,ORD,Weight,AC,Age,Rep,Lact,Obs,Mother,Father,Ecto,Num,fleas,nits,SM,other,Total,Endo,NUM,Gram,eim,EIM,str,STR,asc,ASC,Comm
D192,0,2,122,2015,1026,A,213,76,560,1,4,17,2,BB,B764,C804,NA,NA,NA,NA,NA,NA,NA,GEST,4,0.39,317,813,0,0,0,0,NA
D192,0,2,127,2015,1332,A,199,78,600,1,4,17,2,BB,B764,C804,Gest,12,0,30,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D192,0,2,151,2015,1235,A,176,86,510,1,4,17,4,TH,B764,C804,Lac,36,0,0,0,0,0,LAC,34,0.51,15,29,2,4,0,0,NA
D192,0,2,166,2015,1457,A,205,79,520,1,4,17,4,TB,B764,C804,Emb,0,0,0,0,0,0,EMB,1,0.56,32,57,0,0,0,0,NA
D321,1,2,112,2015,1031,A,233,48,430,1,7,14,2,TH,NA,NA,Emg,2,10,18,0,0,10,EMG,2,0.66,0,0,0,0,0,0,NA
D321,0,2,113,2015,1204,A,209,49,440,1,7,15,2,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D321,0,2,114,2015,1421,A,202,49,430,1,7,16,2,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D321,0,2,116,2015,1320,A,208,49,440,1,7,17,2,TB,NA,NA,Post,2,5,42,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D321,0,2,121,2015,1109,A,208,44,490,1,7,17,2,BB,NA,NA,NA,NA,NA,NA,NA,NA,NA,GEST,7,0.43,741,1723,0,0,1,2,NA
D321,0,2,125,2015,1349,A,209,36,520,1,7,17,2,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D321,0,2,128,2015,1131,A,208,41,530,1,7,17,2,TB,NA,NA,Gest,14,0,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D321,0,2,137,2015,1031,A,210,46,525,1,7,17,3,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D321,0,2,152,2015,1024,A,215,33,470,1,7,17,4,TH,NA,NA,Lac,38,0,0,0,0,0,LAC,38,0.57,424,744,8,14,0,0,NA
D321,0,2,158,2015,1011,A,216,45,475,1,7,17,4,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D321,0,2,164,2015,1000,A,217,38,450,1,7,17,4,TH,NA,NA,Emb,0,0,0,0,0,0,EMB,0,0.5,500,1000,3,6,0,0,NA
D361,1,1,107,2015,1208,A,110,40,545,1,6,4,NA,TH,NA,NA,NA,NA,10,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D361,0,1,108,2015,1523,A,97,48,550,1,6,4,NA,TH,NA,NA,Prm,3,8,0,0,0,8,PRM,3,0.05,3553,71060,0,0,0,0,NA
D361,0,1,115,2015,1023,A,116,53,520,1,6,4,NA,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D361,0,1,122,2015,951,A,85,102,530,1,6,4,NA,BB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D361,0,1,125,2015,1044,A,117,54,540,1,6,4,NA,TH,NA,NA,Pom,20,0,10,0,0,0,POM,20,0.49,32,65,0,0,0,0,NA
D361,0,1,138,2015,1015,A,100,40,515,1,6,4,NA,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D361,0,1,149,2015,1109,A,70,48,525,1,6,4,NA,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D361,0,1,150,2015,1038,A,100,40,540,1,6,4,NA,BB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D361,0,1,160,2015,958,A,100,44,605,1,6,4,NA,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D381,1,1,106,2015,1404,A,200,30,570,1,6,4,NA,TH,NA,NA,NA,NA,10,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D381,0,1,109,2015,1034,A,191,31,580,1,6,4,NA,TH,NA,NA,Prm,3,4,0,0,0,4,PRM,3,0.3,53789,179297,0,0,0,0,NA
D381,0,1,113,2015,1204,A,201,49,605,1,6,4,NA,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D381,0,1,120,2015,1228,A,213,47,530,1,6,4,NA,BB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D381,0,1,125,2015,1321,A,195,81,530,1,6,4,NA,TB,NA,NA,Pom,19,1,12,0,0,1,POM,19,0.29,632,2179,2,7,0,0,NA
D381,0,1,137,2015,1024,A,206,30,545,1,6,4,NA,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D381,0,1,151,2015,1153,A,180,78,570,1,6,4,NA,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D381,0,1,158,2015,952,A,218,34,620,1,6,4,NA,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D632,1,2,128,2015,1233,A,161,124,490,2,2,17,2,TH,NA,NA,Post,15,7,10,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D632,0,2,129,2015,1143,A,148,121,520,2,2,17,2,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,GEST,16,0.42,105,250,1,2,0,0,NA
D632,0,2,138,2015,1057,A,142,113,500,2,2,17,2,TH,NA,NA,Gest,22,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D632,0,2,151,2015,1104,A,148,121,490,2,2,17,4,TH,NA,NA,Lac,35,0,0,0,0,0,LAC,35,0.63,2,3,0,0,0,0,NA
D632,0,2,159,2015,948,A,143,126,515,2,2,17,5,TH,NA,NA,Lost,43,0,0,0,0,0,EMB,43,0.5,110,220,0,0,0,0,NA
D642,1,1,106,2015,1424,A,45,20,605,1,3,4,NA,TH,7969,D155,emg,0,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D642,0,1,109,2015,1145,A,18,26,595,1,3,4,NA,TH,7969,D155,Prm,4,25,0,0,0,25,PRM,4,0.6,1734,2890,0,0,0,0,NA
D642,0,1,116,2015,940,A,95,67,560,1,3,4,NA,TB,7969,D155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D642,0,1,125,2015,1101,A,48,21,520,1,3,4,NA,TH,7969,D155,Pom,20,21,2,0,0,21,POM,20,0.44,189,430,0,0,0,0,NA
D642,0,1,139,2015,1032,A,17,13,530,1,3,4,NA,TH,7969,D155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D642,0,1,149,2015,1045,A,45,20,560,1,3,4,NA,BB,7969,D155,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D642,0,1,162,2015,935,A,17,15,620,1,3,4,NA,TH,7969,D155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D646,1,2,116,2015,1232,A,55,62,360,1,3,14,2,TB,7969,D155,Emg,2,5,75,3,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D646,0,2,118,2015,1414,A,75,51,420,1,3,15,2,TH,7969,D155,NA,NA,NA,NA,NA,NA,NA,EMG,4,0.29,0,0,0,0,0,0,NA
D646,0,2,119,2015,1407,A,75,52,390,1,3,16,2,TH,7969,D155,Post,0,8,50,1,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D646,0,2,125,2015,1141,A,54,65,450,1,3,17,2,TH,7969,D155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D646,0,2,126,2015,1039,A,49,71,460,1,3,17,2,TB,7969,D155,Gest,7,0,15,0,0,0,GEST,7,0.46,804,1748,0,0,0,0,NA
D646,0,2,139,2015,1219,A,51,71,490,1,3,17,3,TH,7969,D155,Gest,20,3,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D646,0,2,149,2015,1104,A,57,60,430,1,3,17,4,TH,7969,D155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D646,0,2,162,2015,1020,A,54,59,440,1,3,17,4,TH,7969,D155,Lac,43,0,0,0,0,0,LAC,43,0.56,88,157,0,0,0,0,NA
D646,0,2,169,2015,1700,A,58,63,450,1,3,17,4,TB,7969,D155,Emb,0,0,0,6,0,6,EMB,0,0.56,11,20,0,0,0,0,NA
D648,1,2,128,2015,1209,A,101,43,410,1,3,17,2,BB,7818,C956,Post,4,0,30,0,0,0,GEST,4,0.55,2904,5280,1,2,0,0,NA
D648,0,2,130,2015,1115,A,70,48,470,1,3,17,2,TH,7818,C956,NA,NA,NA,NA,NA,NA,NA,GEST,6,0.35,304,869,10,29,0,0,NA
D648,0,2,139,2015,1053,A,74,53,495,1,3,17,2,TB,7818,C956,Gest,15,2,7,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D648,0,2,149,2015,1120,A,42,59,530,1,3,17,3,BB,7818,C956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D648,0,2,162,2015,1045,A,55,50,450,1,3,17,4,TH,7818,C956,Lac,38,0,0,0,0,0,LAC,38,0.58,36,62,0,0,0,0,NA
D648,0,2,165,2015,1020,A,70,49,460,1,3,17,4,TB,7818,C956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D648,0,2,176,2015,1245,A,68,58,460,1,3,17,4,TB,7818,C956,Emb,0,0,0,0,0,0,EMB,0,0.52,72,138,0,0,0,0,NA
D651,1,2,113,2015,1109,A,156,98,410,1,3,13,2,TB,D065,D361,Emg,0,0,25,0,0,0,EMG,0,0.42,1335,3179,0,0,3,7,NA
D651,0,2,115,2015,1030,A,124,53,445,1,3,14,2,TB,D065,D361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D651,0,2,116,2015,1251,A,127,85,430,1,3,16,2,TB,D065,D361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D651,0,2,117,2015,1055,A,118,84,400,1,3,17,2,TH,D065,D361,Post,1,3,50,35,0,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D651,0,2,123,2015,934,A,128,84,520,1,3,17,2,BB,D065,D361,NA,NA,NA,NA,NA,NA,NA,GEST,7,0.45,2025,4500,0,0,0,0,NA
D651,0,2,125,2015,1042,A,121,50,540,1,3,17,2,TB,D065,D361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D651,0,2,128,2015,1225,A,129,65,510,1,3,17,2,TB,D065,D361,Gest,12,5,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D651,0,2,150,2015,1110,A,117,83,440,1,3,17,4,BB,D065,D361,Lac,34,1,0,0,0,1,LAC,34,0.54,3,6,0,0,0,0,NA
D651,0,2,159,2015,1018,A,133,81,450,1,3,17,4,TH,D065,D361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D651,0,2,166,2015,1522,A,122,79,440,1,3,17,4,TB,D065,D361,Emb,0,0,0,1,0,1,EMB,0,0.6,144,240,0,0,0,0,NA
D663,1,2,113,2015,1028,A,157,50,405,1,3,13,2,TH,D121,D381,Emg,1,0,26,1,0,1,EMG,1,0.61,72,118,0,0,4,7,NA
D663,0,2,114,2015,1427,A,185,43,425,1,3,14,2,TB,D121,D381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D663,0,2,115,2015,1251,A,206,52,410,1,3,15,2,TB,D121,D381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D663,0,2,116,2015,1157,A,204,31,405,1,3,15,2,TH,D121,D381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D663,0,2,117,2015,1601,A,185,71,410,1,3,16,2,TH,D121,D381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D663,0,2,118,2015,1328,A,196,30,440,1,3,17,2,TH,D121,D381,Post,1,17,25,35,0,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D663,0,2,127,2015,1441,A,186,47,520,1,3,17,2,TB,D121,D381,NA,NA,NA,NA,NA,NA,NA,GEST,10,0.3,88,293,0,0,0,0,NA
D663,0,2,128,2015,1139,A,155,51,490,1,3,17,2,TH,D121,D381,Lac,22,14,0,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D663,0,2,135,2015,1024,A,93,47,520,1,3,17,2,BB,D121,D381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D663,0,2,152,2015,1132,A,191,47,505,1,3,17,5,TH,D121,D381,Lost,38,0,0,0,0,0,LOST,35,0.51,0,0,0,0,0,0,NA
D671,1,2,112,2015,1152,A,210,80,480,1,3,13,2,TB,D144,C290,Emg,0,1,0,0,0,1,EMG,0,0.54,4656,8622,0,0,4,7,NA
D671,0,2,113,2015,1050,A,200,120,490,1,3,13,2,TH,D144,C290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D671,0,2,114,2015,1109,A,169,88,480,1,3,15,2,TB,D144,C290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D671,0,2,115,2015,1257,A,173,84,490,1,3,15,2,TB,D144,C290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D671,0,2,116,2015,1129,A,184,92,480,1,3,16,2,TB,D144,C290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D671,0,2,117,2015,1120,A,200,115,490,1,3,17,2,TH,D144,C290,Post,1,0,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D671,0,2,124,2015,1532,A,177,110,560,1,3,17,2,TB,D144,C290,NA,NA,NA,NA,NA,NA,NA,GEST,8,0.48,804,1675,0,0,0,0,NA
D671,0,2,125,2015,1249,A,194,112,520,1,3,17,2,BB,D144,C290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D671,0,2,128,2015,1113,A,200,120,530,1,3,17,2,TB,D144,C290,Gest,12,1,12,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D671,0,2,137,2015,1118,A,206,112,570,1,3,17,3,TH,D144,C290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D671,0,2,152,2015,1154,A,201,124,540,1,3,17,4,TH,D144,C290,Lac,36,2,0,0,0,2,LAC,36,0.59,0,0,0,0,0,0,NA
D671,0,2,158,2015,1029,A,206,121,520,1,3,17,4,TH,D144,C290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D671,0,2,168,2015,1733,A,207,121,555,1,3,17,4,TH,D144,C290,Emb,0,1,0,0,0,1,EMB,0,0.58,0,0,0,0,0,0,NA
D694,1,1,109,2015,1209,A,213,76,585,1,3,4,NA,TH,D113,A567,Prm,1,5,0,0,0,5,PRM,1,0.4,6142,15354,3,8,0,0,NA
D694,0,1,113,2015,1057,A,196,117,590,1,3,4,NA,TH,D113,A567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D694,0,1,117,2015,1124,A,209,121,540,1,3,4,NA,TB,D113,A567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D694,0,1,125,2015,1258,A,195,114,530,1,3,4,NA,BB,D113,A567,Pom,17,1,15,1,0,2,POM,17,0.47,2268,4826,0,0,0,0,NA
D694,0,1,137,2015,1104,A,179,79,535,1,3,4,NA,TH,D113,A567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D694,0,1,152,2015,1142,A,195,78,575,1,3,4,NA,TH,D113,A567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D700,1,2,116,2015,1247,A,73,108,370,1,3,13,2,TH,D131,D352,Emg,0,12,13,0,1,13,EMG,0,0.16,751542,4697138,0,0,0,0,NA
D700,0,2,117,2015,1050,A,80,102,380,1,3,14,2,TB,D131,D352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D700,0,2,118,2015,1056,A,77,107,390,1,3,13,2,TH,D131,D352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D700,0,2,119,2015,1414,A,46,73,400,1,3,16,2,TH,D131,D352,Post,0,1,22,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D700,0,2,125,2015,1201,A,87,104,460,1,3,17,2,BB,D131,D352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D700,0,2,126,2015,1240,A,74,91,490,1,3,17,2,BB,D131,D352,Gest,7,0,4,0,0,0,GEST,7,0.41,53,129,1,2,0,0,NA
D700,0,2,139,2015,1135,A,81,99,465,1,3,17,3,TB,D131,D352,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D700,0,2,149,2015,1210,A,94,99,450,1,3,17,4,TH,D131,D352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D700,0,2,160,2015,1040,A,102,103,450,1,3,17,4,TH,D131,D352,Lac,41,0,0,0,0,0,LAC,41,0.56,648,1157,0,0,0,0,NA
D700,0,2,169,2015,1343,A,88,102,435,1,3,17,4,TB,D131,D352,Emb,1,1,0,0,0,1,EMB,1,0.58,1323,2281,0,0,0,0,NA
D701,1,2,113,2015,1025,A,153,95,450,1,2,14,2,TB,D360,C290,Emg,1,2,0,0,0,2,EMG,1,0.41,2,5,0,0,0,0,NA
D701,0,2,114,2015,1052,A,156,105,455,1,2,15,2,TB,D360,C290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D701,0,2,115,2015,1119,A,152,91,440,1,2,15,2,TB,D360,C290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D701,0,2,117,2015,1107,A,156,96,440,1,2,17,2,TH,D360,C290,Post,1,0,15,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D701,0,2,124,2015,1631,A,148,105,460,1,2,17,2,BB,D360,C290,NA,NA,NA,NA,NA,NA,NA,GEST,8,0.37,15024,40605,0,0,0,0,NA
D701,0,2,125,2015,1226,A,158,104,480,1,2,17,2,BB,D360,C290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D701,0,2,128,2015,1057,A,155,91,510,1,2,17,2,TH,D360,C290,Gest,12,0,20,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D701,0,2,138,2015,1048,A,154,90,510,1,2,17,2,TB,D360,C290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D701,0,2,151,2015,1050,A,150,92,490,1,2,17,5,TH,D360,C290,Lost,35,1,0,0,0,1,LOST,35,0.62,1152,1858,5,8,0,0,NA
D701,0,2,159,2015,1004,A,156,94,520,1,2,17,5,TH,D360,C290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D704,1,2,115,2015,1326,A,50,60,385,1,2,13,2,TB,D190,D361,Emg,0,7,27,2,0,9,EMG,0,0.36,794,2206,0,0,5,14,NA
D704,0,2,116,2015,1227,A,37,77,400,1,2,14,2,TH,D190,D361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D704,0,2,117,2015,1209,A,33,11,410,1,2,15,2,TB,D190,D361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D704,0,2,118,2015,1032,A,49,72,410,1,2,16,2,TH,D190,D361,Post,0,2,50,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D704,0,2,124,2015,1000,A,47,82,460,1,2,17,2,BB,D190,D361,NA,NA,NA,NA,NA,NA,NA,GEST,6,0.44,1572,3573,0,0,0,0,NA
D704,0,2,125,2015,1144,A,42,79,450,1,2,17,2,TB,D190,D361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D704,0,2,128,2015,1044,A,46,79,475,1,2,17,2,TB,D190,D361,Gest,10,0,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D704,0,2,139,2015,1205,A,46,93,525,1,2,17,3,TH,D190,D361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D704,0,2,149,2015,1128,A,48,80,470,1,2,17,4,BB,D190,D361,Lac,31,1,0,1,0,2,LAC,31,0.57,3690,6474,0,0,2,4,NA
D704,0,2,165,2015,1015,A,44,85,475,1,2,17,4,TH,D190,D361,Lac,47,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D704,0,2,169,2015,1527,A,47,89,470,1,2,17,4,TB,D190,D361,Emb,0,14,0,0,0,14,EMB,0,0.56,336,600,0,0,0,0,NA
D708,1,2,123,2015,1142,A,196,84,350,1,2,13,2,BB,D195,D381,Emg,2,2,20,6,0,8,EMG,2,0.37,468,1265,0,0,0,0,NA
D708,0,2,124,2015,1512,A,201,85,365,1,2,13,2,TB,D195,D381,Emg,3,2,45,0,0,2,EMG,3,0.24,0,0,0,0,0,0,NA
D708,0,2,125,2015,1316,A,184,78,350,1,2,13,2,BB,D195,D381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D708,0,2,126,2015,1115,A,203,76,365,1,2,15,2,TB,D195,D381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D708,0,2,127,2015,1118,A,206,71,380,1,2,15,2,BB,D195,D381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D708,0,2,127,2015,1533,A,207,75,380,1,2,16,2,TB,D195,D381,Post,0,0,50,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D708,0,2,128,2015,1123,A,206,70,395,1,2,17,2,TH,D195,D381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D708,0,2,135,2015,1141,A,212,78,460,1,2,17,2,BB,D195,D381,NA,NA,NA,NA,NA,NA,NA,LOST,7,0.5,956,1912,0,0,0,0,NA
D708,0,2,137,2015,1057,A,215,82,430,1,2,17,2,BB,D195,D381,Lost,10,12,20,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D708,0,2,151,2015,1210,A,184,71,485,1,2,17,2,TH,D195,D381,NA,NA,10,NA,NA,NA,10,LOST,24,0.66,12912,19564,0,0,0,0,NA
D708,0,2,159,2015,928,A,182,70,500,1,2,17,2,TH,D195,D381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D709,1,1,125,2015,1250,A,193,120,450,1,2,3,NA,TH,D316,C290,Mem,5,0,25,0,0,0,MEM,5,0.43,0,0,0,0,0,0,TW
E213,1,2,113,2015,1109,A,150,77,445,1,3,14,2,TH,D195,NA,Emg,0,0,75,0,0,0,EMG,0,0.29,1236,4262,0,0,0,0,NA
E213,0,2,114,2015,1117,A,216,76,460,1,3,14,2,TB,D195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E213,0,2,115,2015,1103,A,174,84,470,1,3,14,2,TB,D195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E213,0,2,116,2015,1300,A,185,91,460,1,3,16,2,TH,D195,NA,Post,0,9,0,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E213,0,2,123,2015,1030,A,198,72,530,1,3,17,2,BB,D195,NA,NA,NA,NA,NA,NA,NA,NA,GEST,7,0.39,7440,19077,0,0,0,0,NA
E213,0,2,125,2015,1311,A,192,83,530,1,3,17,2,TB,D195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E213,0,2,127,2015,1143,A,176,86,540,1,3,17,2,BB,D195,NA,Gest,11,0,40,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E213,0,2,137,2015,1114,A,194,96,570,1,3,17,3,BB,D195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E213,0,2,151,2015,1145,A,178,78,500,1,3,17,4,TH,D195,NA,Lac,35,0,0,0,0,0,LAC,35,0.51,0,0,2,4,0,0,NA
E213,0,2,168,2015,1732,A,184,95,500,1,3,17,4,TB,D195,NA,Emb,0,0,0,0,0,0,EMB,0,0.6,3,5,0,0,0,0,NA
E219,1,2,109,2015,1537,A,90,10,380,1,3,13,2,TH,D129,D370,Emg,1,2,0,0,0,2,EMG,1,0.1,409,4085,0,0,1159,11590,NA
E219,0,2,111,2015,1329,A,92,10,415,1,3,14,2,TB,D129,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E219,0,2,112,2015,1148,A,117,42,400,1,3,13,2,TH,D129,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E219,0,2,113,2015,1253,A,115,53,410,1,3,16,2,TH,D129,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E219,0,2,114,2015,1227,A,121,50,390,1,3,17,2,TB,D129,D370,Post,1,0,15,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E219,0,2,120,2015,1117,A,100,28,460,1,3,17,2,BB,D129,D370,NA,NA,NA,NA,NA,NA,NA,GEST,7,0.21,492,2343,0,0,0,0,NA
E219,0,2,125,2015,1058,A,87,42,465,1,3,17,2,TB,D129,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
