beetle_id,julian_emergence_date,sex,log_num,pre_flight_weight_mg,length_mm,width_mm,pre_flight_tarso,pre_flight_procto,preflight_total_mites,p_a_mites_preflight,post_flight_weight._mg,post_flight_tarso,post_flight_procto,post_flight_total_mites,p_a_mites_postflight,post_flight_tarso_lost,post_flight_procto_lost,post_flight_total_mite._lost,wet_weight_lost_mg,u_elytra_tarso,u_elytra_procto,total_u_elytra_mites,dry_weight_mg_post_flight,volume_mm3,condition_mg_incorrect,beettle_age_days,flight_mill,date_flight,month_flight,julian_flight_date,accumulated_intervals,counts_bout,time_bout,start_time,raw_num_this_file,raw_num_original_files,num_circunferences,distance_cm,speed,speed_km_hr,treatment,distance_km,distance_km.t
L12OCT14-113,275,m,14,10.13,4.75,1.9375,7,25,32,1,8.85,3,7,10,1,4,18,22,1.28,1,4,5,2.97,9.336318402,0.999752024,0,6,Oct 2 2014,Oct,275,1,3,16,23498,3800,12677,1.5,152.2101641,9.513135254,0.342472869,mite,0.001522102,1.001522102
L12OCT14-113,275,m,14,10.13,4.75,1.9375,7,25,32,1,8.85,3,7,10,1,4,18,22,1.28,1,4,5,2.97,9.336318402,0.999752024,0,6,Oct 2 2014,Oct,275,17,86,272,23674,3801,12704,43,4363.358037,16.04175749,0.57750327,mite,0.04363358,1.04363358
L12OCT14-113,275,m,14,10.13,4.75,1.9375,7,25,32,1,8.85,3,7,10,1,4,18,22,1.28,1,4,5,2.97,9.336318402,0.999752024,0,6,Oct 2 2014,Oct,275,12,71,192,24074,3802,12724,35.5,3602.307216,18.76201675,0.675432603,mite,0.036023072,1.036023072
L12OCT14-113,275,m,14,10.13,4.75,1.9375,7,25,32,1,8.85,3,7,10,1,4,18,22,1.28,1,4,5,2.97,9.336318402,0.999752024,0,6,Oct 2 2014,Oct,275,16,108,256,24410,3803,12749,54,5479.565906,21.40455432,0.770563956,mite,0.054795659,1.054795659
L12OCT14-113,275,m,14,10.13,4.75,1.9375,7,25,32,1,8.85,3,7,10,1,4,18,22,1.28,1,4,5,2.97,9.336318402,0.999752024,0,6,Oct 2 2014,Oct,275,15,130,240,24810,3804,12773,65,6595.773776,27.48239073,0.989366066,mite,0.065957738,1.065957738
L12OCT14-113,275,m,14,10.13,4.75,1.9375,7,25,32,1,8.85,3,7,10,1,4,18,22,1.28,1,4,5,2.97,9.336318402,0.999752024,0,6,Oct 2 2014,Oct,275,24,388,384,25354,3805,12816,194,19685.84789,51.26522887,1.845548239,mite,0.196858479,1.196858479
L12OCT14-113,275,m,14,10.13,4.75,1.9375,7,25,32,1,8.85,3,7,10,1,4,18,22,1.28,1,4,5,2.97,9.336318402,0.999752024,0,6,Oct 2 2014,Oct,275,82,1018,1312,25770,3806,12900,509,51649.98234,39.36736459,1.417225125,mite,0.516499823,1.516499823
L12OCT14-113,275,m,14,10.13,4.75,1.9375,7,25,32,1,8.85,3,7,10,1,4,18,22,1.28,1,4,5,2.97,9.336318402,0.999752024,0,6,Oct 2 2014,Oct,275,23,235,368,27178,3807,12929,117.5,11923.12952,32.39980847,1.166393105,mite,0.119231295,1.119231295
L12OCT14-113,275,m,14,10.13,4.75,1.9375,7,25,32,1,8.85,3,7,10,1,4,18,22,1.28,1,4,5,2.97,9.336318402,0.999752024,0,6,Oct 2 2014,Oct,275,15,141,240,27594,3808,12947,70.5,7153.877711,29.8078238,1.073081657,mite,0.071538777,1.071538777
L12OCT14-113,275,m,14,10.13,4.75,1.9375,7,25,32,1,8.85,3,7,10,1,4,18,22,1.28,1,4,5,2.97,9.336318402,0.999752024,0,6,Oct 2 2014,Oct,275,16,153,256,27866,3809,12965,76.5,7762.718367,30.32311862,1.09163227,mite,0.077627184,1.077627184
L12OCT14-113,275,m,14,10.13,4.75,1.9375,7,25,32,1,8.85,3,7,10,1,4,18,22,1.28,1,4,5,2.97,9.336318402,0.999752024,0,6,Oct 2 2014,Oct,275,7,36,112,28202,3810,12977,18,1826.521969,16.30823186,0.587096347,mite,0.01826522,1.01826522
L12OCT14-113,275,m,14,10.13,4.75,1.9375,7,25,32,1,8.85,3,7,10,1,4,18,22,1.28,1,4,5,2.97,9.336318402,0.999752024,0,6,Oct 2 2014,Oct,275,19,217,304,28330,3811,12997,108.5,11009.86853,36.21667281,1.303800221,mite,0.110098685,1.110098685
L12OCT14-113,275,m,14,10.13,4.75,1.9375,7,25,32,1,8.85,3,7,10,1,4,18,22,1.28,1,4,5,2.97,9.336318402,0.999752024,0,6,Oct 2 2014,Oct,275,17,171,272,28682,3812,13017,85.5,8675.979352,31.89698291,1.148291385,mite,0.086759794,1.086759794
L12OCT14-113,275,m,14,10.13,4.75,1.9375,7,25,32,1,8.85,3,7,10,1,4,18,22,1.28,1,4,5,2.97,9.336318402,0.999752024,0,6,Oct 2 2014,Oct,275,1,1,16,29034,3813,13023,0.5,50.73672136,3.171045085,0.114157623,mite,0.000507367,1.000507367
L12OCT14-113,275,m,14,10.13,4.75,1.9375,7,25,32,1,8.85,3,7,10,1,4,18,22,1.28,1,4,5,2.97,9.336318402,0.999752024,0,6,Oct 2 2014,Oct,275,20,188,320,29066,3814,13044,94,9538.503615,29.8078238,1.073081657,mite,0.095385036,1.095385036
L12OCT14-113,275,m,14,10.13,4.75,1.9375,7,25,32,1,8.85,3,7,10,1,4,18,22,1.28,1,4,5,2.97,9.336318402,0.999752024,0,6,Oct 2 2014,Oct,275,15,165,240,29434,3815,13062,82.5,8371.559024,34.88149593,1.255733854,mite,0.08371559,1.08371559
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,120,1852,1920,12,3816,13196,926,94546.23091,49.2428286,1.77274183,mite,0.945462309,1.945462309
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,3,3,48,2108,3817,13210,1.5,153.1526419,3.190680039,0.114864481,mite,0.001531526,1.001531526
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,2204,3818,13214,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,3,4,48,2364,3819,13226,2,204.2035225,4.254240052,0.153152642,mite,0.002042035,1.002042035
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,3,5,48,2428,3820,13230,2.5,255.2544031,5.317800065,0.191440802,mite,0.002552544,1.002552544
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,2492,3821,13232,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,147,2305,2352,2572,3822,13383,1152.5,117672.2798,50.03073122,1.801106324,mite,1.176722798,2.176722798
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,5148,3823,13398,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,5228,3824,13403,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,2,2,32,5276,3825,13407,1,102.1017612,3.190680039,0.114864481,mite,0.001021018,1.001021018
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,3,3,48,5324,3826,13411,1.5,153.1526419,3.190680039,0.114864481,mite,0.001531526,1.001531526
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,5436,3827,13416,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,2,2,32,5484,3828,13420,1,102.1017612,3.190680039,0.114864481,mite,0.001021018,1.001021018
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,3,4,48,5532,3829,13424,2,204.2035225,4.254240052,0.153152642,mite,0.002042035,1.002042035
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,2,3,32,5628,3830,13429,1.5,153.1526419,4.786020058,0.172296722,mite,0.001531526,1.001531526
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,6,6,96,5692,3831,13437,3,306.3052837,3.190680039,0.114864481,mite,0.003063053,1.003063053
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,3,3,48,5820,3832,13442,1.5,153.1526419,3.190680039,0.114864481,mite,0.001531526,1.001531526
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,5916,3833,13446,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,2,3,32,5964,3834,13450,1.5,153.1526419,4.786020058,0.172296722,mite,0.001531526,1.001531526
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,6012,3835,13452,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,6060,3836,13455,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,2,16,6124,3837,13459,1,102.1017612,6.381360078,0.229728963,mite,0.001021018,1.001021018
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,6188,3838,13463,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,6220,3839,13465,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,3,3,48,6252,3840,13469,1.5,153.1526419,3.190680039,0.114864481,mite,0.001531526,1.001531526
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,6332,3841,13472,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,6412,3842,13477,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,6460,3843,13480,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,2,2,32,6508,3844,13484,1,102.1017612,3.190680039,0.114864481,mite,0.001021018,1.001021018
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,6636,3845,13491,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,2,2,32,6684,3846,13495,1,102.1017612,3.190680039,0.114864481,mite,0.001021018,1.001021018
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,6732,3847,13497,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,6876,3848,13506,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,6908,3849,13508,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,2,2,32,6940,3850,13511,1,102.1017612,3.190680039,0.114864481,mite,0.001021018,1.001021018
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,2,2,32,7020,3851,13516,1,102.1017612,3.190680039,0.114864481,mite,0.001021018,1.001021018
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,7116,3852,13521,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,7196,3853,13526,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,7228,3854,13528,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,2,2,32,7276,3855,13532,1,102.1017612,3.190680039,0.114864481,mite,0.001021018,1.001021018
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,2,2,32,7372,3856,13538,1,102.1017612,3.190680039,0.114864481,mite,0.001021018,1.001021018
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,7516,3857,13546,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,3,3,48,7548,3858,13550,1.5,153.1526419,3.190680039,0.114864481,mite,0.001531526,1.001531526
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,7612,3859,13552,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,7644,3860,13554,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,7692,3861,13557,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,7756,3862,13561,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,2,2,32,7788,3863,13564,1,102.1017612,3.190680039,0.114864481,mite,0.001021018,1.001021018
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,3,16,7868,3864,13568,1.5,153.1526419,9.572040116,0.344593444,mite,0.001531526,1.001531526
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,2,2,32,7900,3865,13571,1,102.1017612,3.190680039,0.114864481,mite,0.001021018,1.001021018
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,2,2,32,7980,3866,13576,1,102.1017612,3.190680039,0.114864481,mite,0.001021018,1.001021018
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,8028,3867,13578,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,8060,3868,13580,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,2,3,32,8156,3869,13587,1.5,153.1526419,4.786020058,0.172296722,mite,0.001531526,1.001531526
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,8204,3870,13589,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,2,16,8316,3871,13596,1,102.1017612,6.381360078,0.229728963,mite,0.001021018,1.001021018
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,8412,3872,13602,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,8492,3873,13607,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,8524,3874,13609,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,2,2,32,8556,3875,13612,1,102.1017612,3.190680039,0.114864481,mite,0.001021018,1.001021018
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,3,3,48,8620,3876,13617,1.5,153.1526419,3.190680039,0.114864481,mite,0.001531526,1.001531526
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,8684,3877,13619,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,3,5,48,8828,3878,13630,2.5,255.2544031,5.317800065,0.191440802,mite,0.002552544,1.002552544
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,8956,3879,13636,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,9004,3880,13639,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,9036,3881,13641,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,9084,3882,13644,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,9212,3883,13652,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,2,16,9260,3884,13655,1,102.1017612,6.381360078,0.229728963,mite,0.001021018,1.001021018
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,9308,3885,13658,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,2,2,32,9340,3886,13661,1,102.1017612,3.190680039,0.114864481,mite,0.001021018,1.001021018
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,9388,3887,13663,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,2,16,9484,3888,13669,1,102.1017612,6.381360078,0.229728963,mite,0.001021018,1.001021018
L12OCT14-115,275,m,14,10.57,4.6875,1.875,46,17,63,1,9.33,6,0,6,1,40,17,57,1.24,1,3,4,3.52,8.628641932,1.998694566,0,7,Oct 2 2014,Oct,275,1,1,16,9532,3889,13672,0.5,51.05088062,3.190680039,0.114864481,mite,0.000510509,1.000510509
